id,time_worked,avg_action_time,Input,Move From To,Nonproduction,Paste,Remove/Cut,Replace,count_letters,count_special_chars,final_word_count
bab8c2fd,1768327,92.92989050498447,3222,0,2620,0,277,0,2776,21683,521
bad1245c,1678348,105.45134764732755,1716,0,82,0,391,0,1691,1072,210
bae51194,1472724,106.60726577437859,2295,0,52,0,268,0,2091,888,336
baf60693,1314520,97.66206030150754,1300,0,117,0,175,0,1137,1274,215
bb43afb0,1801580,117.6629388816645,3375,0,103,0,364,3,3026,1640,550
bb44a6bc,1511917,112.74927787406124,2728,0,120,4,608,2,7600,3103,368
bb5c6a9c,1848621,138.7985996705107,1974,0,269,0,185,0,1696,2615,335
bb6bbd4d,1824380,111.5813953488372,3936,0,147,0,474,1,3553,2041,614
bb87c079,1794384,109.23818897637796,1378,0,20,0,126,0,1180,484,204
bba7026d,1731171,86.12144915603129,3817,0,365,0,658,18,4192,4050,425
bc116d20,1671868,133.99567233384852,2940,0,64,0,231,0,2526,1157,469
bc119fba,1758860,83.62730278696269,1730,0,140,0,247,0,1563,1534,262
bc3da4ab,1842389,130.0945505356311,3366,0,302,0,625,1,3233,3211,481
bc945fbf,2784882,107.94263436368699,3204,0,102,0,281,4,2915,1512,524
bc9cded6,1812687,63.0717472782438,3546,0,661,0,1395,1,4062,6383,354
bcfa471b,1770666,93.30150125104254,1904,0,92,0,402,0,1878,1164,262
bd0baef9,1818433,134.18294243070363,1952,0,75,0,315,3,1985,1003,247
bd487e77,1719233,78.64806656877141,3046,0,342,0,697,1,2971,3518,447
bd5d30d6,1804197,68.47403047091413,2486,0,258,0,144,0,2113,2581,417
bd75ded1,1463316,77.36627906976744,2366,0,79,0,307,0,2220,1105,353
bd84b2a6,1746790,118.89542913515291,2511,0,59,0,470,1,2375,1102,360
bd8a6fd8,1765027,79.19356691556577,2827,0,58,0,597,0,2720,1168,381
bd9f68a9,1845011,70.67288491854966,5898,0,172,0,1539,3,6507,3079,567
bdff8fd1,1780706,113.01185277604492,1378,0,93,0,130,2,1177,1093,215
be0d803b,1803835,112.44538169548714,4440,0,127,0,174,1,3751,1886,721
be2130ad,1725439,119.26524020993136,2236,0,200,2,0,39,1881,2315,398
be243d18,1747831,106.79745547073792,3523,0,113,0,292,2,3033,1741,561
be24dd5d,1380012,111.75351123595506,1306,0,27,0,91,0,1118,495,231
be3bccf5,1751188,104.6167113836719,2113,0,154,0,342,0,1902,1785,317
be43ca0e,1840786,75.49406392694064,1674,0,323,0,193,0,1463,2988,271
be97e03c,1759999,98.07161234991423,1970,0,80,0,282,0,1803,1089,309
be9834a2,1763000,155.09007912355446,1512,0,40,1,89,1,1327,651,244
bec6434b,2120145,120.60158102766799,1682,0,483,2,361,2,1580,4393,208
bed8741c,1773680,65.23209169054441,1928,0,67,0,99,0,1528,1035,308
bee6e87b,1809974,122.36551465063862,2356,0,71,0,235,0,2069,1090,400
bf1a04b1,1800720,125.74657909140667,1621,0,81,0,123,2,1400,1017,270
bf68655a,1732653,124.87867053888351,2590,0,104,0,404,1,2408,1432,371
bf8740c6,1743951,81.59679320914879,2765,0,20,0,1456,0,3948,433,208
bfba4fa3,1796182,93.28675601103666,4467,0,134,0,473,0,3764,2248,791
bfc85aa5,1349184,69.95736175882745,1260,0,76,0,165,0,1144,890,201
c040902a,1829256,66.61735751295336,3251,0,138,0,470,1,2875,1956,481
c04413fc,1552073,105.38298969072164,1564,0,171,0,204,1,1368,1796,252
c08cd65e,1733510,105.29909427748045,3856,0,408,0,593,1,3603,4141,569
c08e1863,1776250,106.74337969136978,4362,0,158,0,729,0,5629,2492,339
c0adeba4,1749882,109.44996275142786,3323,0,142,0,559,3,3263,2064,463
c0e6ca6b,1731729,115.46600124766064,2893,0,51,0,262,0,2521,1065,467
c17fc5cc,1784066,118.18476106584453,3275,0,547,0,718,1,3187,5191,474
c1af64b6,1555625,76.05690622495325,2408,0,1243,1,90,1,2311,10480,366
c1f8f0b2,1791428,82.51399825021872,1842,0,313,0,129,2,1550,2948,312
c20c5287,1798341,70.0907593778591,4353,0,155,0,957,0,4360,2300,545
c20ea620,1793687,110.35736399823087,1928,0,107,0,224,2,1734,1299,294
c238b433,1790266,84.06783972864109,3389,0,1098,1,229,0,3158,9682,517
c242ceb5,1750786,134.58036920306168,1972,0,127,0,122,0,1657,1453,325
c2528e34,1737880,101.09845984598459,1597,0,64,0,157,0,1384,882,257
c2d522ff,1777606,96.69593049839963,2046,0,68,0,73,0,1690,973,358
c33c336d,1840845,103.67990275526742,3243,0,90,0,369,0,2887,1445,497
c346b379,1752817,90.65843293492696,3077,0,136,2,549,1,3070,1882,413
c346bdb6,1799554,133.74709177078844,2039,0,64,0,218,0,1807,1002,327
c3663a2d,1276852,106.43695212407283,1186,0,270,0,27,0,986,2387,207
c38f2d4d,1785699,115.14558740865655,1543,0,101,0,135,0,1332,1154,245
c39065b4,1753742,120.06870860927152,3243,0,247,0,134,0,2733,2620,539
c399c1f2,1650147,95.86579038395018,2387,0,82,0,413,9,2541,1303,273
c3ad7780,1740213,108.9098418692471,3626,0,90,0,516,5,3508,1587,498
c3b8c500,1579655,100.26741440377803,1478,0,58,0,158,0,1331,769,219
c461f7de,1629772,87.97529691211402,1902,0,29,0,174,0,1671,637,296
c493eeee,1763039,90.77869385983945,3191,0,414,0,997,7,3600,4094,327
c4999554,1793757,83.56134849078792,5847,0,406,0,1399,1,6327,5016,577
c4e06186,1501681,98.06692477876106,1550,0,136,0,122,0,1382,1378,227
c4e2e556,1788463,67.31457871396896,2675,0,176,0,753,4,2903,2112,306
c4f04c1c,1920439,92.09085375133161,5680,0,127,0,759,5,5287,2247,774
c5153bc2,1698906,106.30127388535031,1511,0,35,0,24,0,1245,570,241
c5251ab9,1776692,119.2955832389581,2448,0,80,0,121,0,2659,1300,308
c531a2f0,1601644,94.44052044609666,1919,0,83,0,150,0,1653,1080,295
c5a5af30,1766416,86.71680790960453,1265,0,79,0,72,0,1078,891,201
c5a838d6,1743373,83.09152161706906,1548,0,48,0,185,0,1410,707,230
c5b40058,1795368,95.1828122809477,3842,0,2597,0,691,3,3643,21702,557
c5f593d9,1709905,144.83550333439186,2558,1,134,1,449,6,2713,1810,371
c61c1a63,1729753,96.37379834562933,3845,0,148,0,475,5,3646,2136,538
c62c21e9,1755903,79.03202778313718,4795,0,89,0,297,2,4177,1648,736
c638e8c7,1751175,79.60691750408974,2606,0,1263,1,409,0,2467,10661,384
c647d68a,1794569,97.92460317460318,1377,0,91,0,44,0,1076,1094,246
c67feed7,1586930,79.89797297297298,1291,0,99,0,90,0,1117,1056,201
c6afddaf,1757814,104.04160216718266,4491,0,102,0,569,6,4199,1759,616
c71dad9e,1790254,84.40405268490375,3423,0,931,0,560,21,3450,8283,404
c71ed9a5,1679421,108.304140969163,4548,0,321,0,798,8,4664,3635,565
c72b96b8,1525800,126.60265072765073,3166,0,256,0,425,1,2935,2710,440
c7814d19,1843442,129.05673382820785,1535,0,141,0,207,3,1433,1492,218
c7a04443,1767788,118.68732193732194,2515,0,68,0,225,0,2219,1065,402
c7aa7765,1525970,97.64168086314594,1407,0,205,0,149,0,1250,1946,208
c8307cea,1700208,99.94674965421854,2549,0,76,0,267,0,2261,1163,410
c835095e,1747687,98.77832919768403,3330,0,51,0,246,0,3845,1043,352
c83841f1,1753883,70.91368584758942,3421,0,176,0,260,1,2977,2140,524
c83ed380,1788829,105.89664869932037,3526,0,57,0,684,0,3459,1207,469
c840a064,1780396,67.20189113212369,3629,0,208,0,71,5,3027,2418,600
c840de1b,1725529,86.8559633027523,2508,0,120,0,642,0,2548,1562,321
c8423c56,1801648,72.60512056353292,5596,0,732,0,1050,4,5472,7156,762
c859a904,1815586,92.38110667996013,3420,0,208,0,378,6,3147,2452,500
c87d17f0,1820108,81.66864490603363,6483,0,100,0,493,1,5650,2163,1044
c89ac493,1855050,116.3859649122807,2610,0,421,0,161,0,2185,3954,445
c8c53117,1779971,89.44364658133,2392,0,69,0,742,0,2689,1162,230
c8cf48a3,1616974,103.59884652355015,2869,0,108,3,134,7,3905,1761,436
c90ab478,1746647,96.21851503759399,1824,0,67,0,236,1,1716,987,254
c92c1620,1674432,117.33676207513417,2105,0,54,0,77,0,1696,918,385
c93dd35a,1763070,70.67960063535284,3617,0,539,0,251,0,3147,5033,545
c977bb83,1777308,64.95781379883624,3830,0,161,0,818,3,4876,2614,262
c9a405c8,842924,75.51347881899872,694,0,41,0,44,0,589,477,119
c9a8cb6d,1510077,98.11553784860558,2165,0,52,0,293,0,2195,1014,284
c9b98881,1802110,85.40844841592201,5342,0,105,0,705,3,4945,2045,769
c9be0189,1808934,94.21288314176245,3939,0,99,0,138,0,1212,3657,212
ca2405e7,1082480,122.3887987012987,2133,0,68,0,263,0,1922,1018,321
cacb78cd,1750848,75.45491594498218,1568,0,170,0,223,2,1347,1828,246
cadd65c0,1882024,78.05054151624549,1739,0,50,0,150,0,1501,788,303
cb24e2f0,1804812,94.81769911504425,3038,1,118,0,232,1,2699,1644,510
cb32aa46,1776973,77.73745377707343,3041,0,438,0,304,3,2741,4288,461
cb457e17,1700256,142.55002565418164,1750,0,32,0,166,1,1636,577,231
cb4a7d8f,1764700,95.1945120601903,3779,0,290,0,441,9,3662,3228,494
cb50ac2c,1741738,66.50694777192142,1717,0,147,0,219,4,1577,1598,255
cb77daae,1761682,102.26163692785104,3774,0,153,1,1222,6,4416,2252,421
cb9a228f,1592979,105.80304640453419,2385,0,221,0,217,0,2145,2225,347
cbe4e3c6,1748001,77.54599056603773,5716,0,133,0,935,0,7406,2690,527
cbeb2be7,1796803,137.24370629370628,2085,0,606,1,163,5,2290,5376,286
cbf1f147,1769967,120.20943820224718,1838,0,354,0,31,2,1483,3233,324
cbf9bdd8,1764929,132.35685696229197,3035,0,28,0,1684,0,4588,560,207
cc32b9e5,1752464,103.11133280127693,2178,0,105,0,223,0,1946,1295,346
cc68b81d,1773248,123.75452592819883,2567,0,347,0,345,0,2411,3312,343
cc8e37c2,1170604,137.96975337366217,1938,0,45,0,162,4,1741,762,292
cc8f245d,1752852,88.32142857142857,2423,0,148,0,145,0,2055,1697,392
cc951f16,1800306,60.38573281452659,2017,0,1313,0,525,0,2011,11035,268
ccab505f,1775641,85.39359223300971,3930,0,721,0,499,0,3583,6614,620
cccad129,1742715,101.12367640830156,1990,0,214,0,157,0,1719,2140,336
cccdb12c,1800932,98.95954881369117,2049,0,161,0,361,0,1944,1782,302
ccce9f54,1788430,60.27346313716911,3986,0,145,3,421,16,11206,4031,913
ccdada4b,1840676,94.89445604268151,2767,0,287,0,1252,5,3521,3132,200
cce585a7,1777434,115.8715429953151,4821,0,450,0,1345,1,5092,4922,538
cce5f122,1889785,91.85891990291262,2939,0,111,0,246,0,2949,1623,429
ccf38407,2014604,104.87684069611781,2509,0,108,0,368,3,2320,1469,385
cd2202cd,1795554,83.05683010946169,5953,0,138,0,574,4,5379,2349,859
cd64ed13,1787411,47.13026052104208,1287,0,93,0,117,0,1123,1025,202
cd662b55,1756826,73.88888888888889,2718,0,125,0,168,4,2320,1608,438
cd7b9bb9,1766522,86.0676532769556,2130,0,359,0,346,3,2030,3369,314
cdc73008,1510301,96.08756038647343,1421,0,149,0,85,1,1267,1441,206
cdc8a8ab,1801912,136.17458703939008,3200,0,191,0,540,4,3072,2261,449
ce1c2031,1790248,94.00468292682926,3553,0,1347,0,225,0,3035,11519,569
ce40b2f6,1783817,104.51720310765816,4925,0,256,0,225,0,4079,3125,892
ce47f41d,1775142,101.79218440482622,4618,0,364,0,570,1,4196,3919,715
ce50f793,1797177,102.07211811470755,2890,0,118,0,514,0,2790,1558,382
ce778f36,1785687,101.9486301369863,1459,0,195,0,95,3,1387,1873,201
ce7f9d9d,1792824,154.34227330779055,3476,0,187,0,252,0,3014,2210,548
cea62464,1791016,121.45392953929539,1899,0,213,0,102,0,1594,2111,329
ceb42e8c,1863927,108.47956403269755,2058,0,169,1,337,4,2163,1921,279
cecc4d35,1787036,84.6086956521739,2699,0,76,0,191,1,2415,1230,421
cee5b384,1565648,91.71912087912088,2078,0,75,0,122,0,1771,1029,333
cefcca98,1681899,131.4228209191759,2749,0,146,0,258,2,2467,1864,420
cf4dd1df,1664530,86.06134603930911,1394,0,23,0,262,0,1334,506,203
cf7d95b9,1792795,91.95960365853658,2094,0,289,0,240,1,1900,2788,326
cf8d1b80,1809730,104.08721215090642,1739,0,39,2,261,0,1774,703,228
cfa1bea0,1737583,110.331650681474,1678,0,86,0,217,0,1552,1031,210
cffadd0d,1588750,80.14696813977389,1522,0,143,0,281,0,1435,1512,203
cffc66a7,1767829,82.65069262448522,2009,0,47,0,612,3,2261,760,221
d05d4a14,1812819,104.5010972933431,1720,0,807,0,207,0,1555,6828,269
d06feb60,1776560,177.32552623777053,2759,0,49,0,565,0,2736,980,400
d0701348,1632585,88.14004001143184,2423,0,343,0,733,0,2462,3438,294
d0a7cd9c,1732551,84.54222520107238,1332,0,72,0,86,2,1162,880,207
d0b3b26b,1773787,101.17895176446022,3510,0,516,0,751,12,3599,5079,457
d0d0ebea,754307,114.07622641509434,1200,0,39,0,86,0,1030,568,200
d0faae5c,1699995,115.1249530956848,2192,0,122,0,350,1,2063,1466,303
d116c7f9,1775271,100.95884773662551,4898,0,137,0,553,1,4335,2220,778
d11b9bb5,1733036,64.75854700854701,1240,0,35,0,129,0,1055,594,211
d121cbd5,1798462,86.07616179001721,2095,0,69,0,160,0,1817,1004,341
d1798b5e,1777851,87.8661436043747,3575,0,90,0,537,4,3525,1557,450
d192be1c,1812721,95.55233219567691,1405,0,337,0,16,0,1091,3026,239
d1a0c0dc,2263741,80.5149863760218,1418,0,256,0,161,0,1260,2367,204
d1a5677c,1707148,197.26124744376278,1730,0,32,0,193,1,1575,625,246
d1ab01f9,1728666,88.2003832466466,2762,0,118,0,769,4,2963,1625,325
d1bc66cd,1798929,101.67074884561333,3534,0,199,0,1248,0,4150,2557,344
d1d8aa0c,1744240,70.09525843656557,1960,0,100,0,281,0,1786,1255,292
d204965c,1809071,82.79347340187752,1540,0,422,0,265,10,1521,3806,223
d27518b9,1726175,46.77076205287714,2091,0,319,0,805,0,2472,2976,203
d2d78025,472066,112.58034682080925,1623,0,29,0,78,0,1380,553,250
d2ec6dc6,1750222,95.01224783861672,1237,0,40,0,111,0,1079,589,200
d34f0b65,1775159,76.66073326248672,2429,0,31,0,1304,0,2990,991,201
d35975fa,1768457,83.98722044728434,1401,0,87,0,77,0,1185,989,234
d36ceae6,1777797,113.38305293393516,4260,0,228,0,385,1,3859,2850,688
d3c36263,1760354,63.119353654058024,4462,0,81,0,902,1,4682,1779,507
d3ee468d,1429365,126.42813559322033,2285,0,394,0,265,6,2250,3728,325
d3f97338,1312622,74.19699499165276,2105,0,34,0,256,1,1930,709,315
d3fef198,1814540,73.8526716371544,9091,0,414,0,3370,1,10267,5753,961
d4008a98,1785588,153.77858559153998,1487,0,2,0,24,0,1196,331,247
d409864b,1547614,90.61283018867924,2291,0,80,0,279,0,2098,1112,335
d413a5b5,1588446,110.92299309843807,2172,0,157,0,424,0,2059,1793,326
d4318fb6,1631379,100.11835559046871,2712,0,460,0,647,0,2689,4350,357
d4426124,1684904,81.41187270501835,3125,0,57,0,86,0,2583,1084,526
d448b7cb,1775885,88.67650214592274,1478,0,201,0,185,0,1333,1938,239
d454e7c7,1793993,108.90055865921788,1403,0,254,0,131,2,1243,2354,218
d4666900,1184309,86.26930539386883,2232,0,158,0,179,8,1970,1797,346
d472cfd9,1454351,152.41166155195089,2059,0,78,0,143,1,1745,1091,361
d47829b9,1722728,122.68260131036156,3455,0,191,0,465,10,3291,2334,496
d49e21a4,1773268,124.0265742345465,2433,0,66,0,963,0,2895,1029,237
d4af22cd,1827590,68.56651814131126,2730,0,166,0,246,0,2396,1908,430
d4cf6a41,1782288,124.87458962573868,2783,0,144,0,119,0,2292,1762,480
d4e208ac,1916018,140.44297207761477,1928,0,84,0,101,0,1651,1050,293
d505f7c5,1831845,116.77582991421112,2118,0,154,0,409,0,1947,1812,311
d5353eac,1624275,90.33228001944579,3649,0,56,0,409,0,3285,1221,571
d53e304e,1717787,166.5458773784355,2193,0,52,0,119,1,1904,838,319
d599928f,1867111,134.14289838337183,2781,0,175,2,486,20,3383,2359,329
d5af6725,1798635,91.00346770697875,1680,0,262,0,365,0,1667,2474,223
d5c746df,1203684,101.49148694665153,1681,0,37,0,44,0,1378,643,262
d5e08535,1734348,83.21412964311726,1264,0,39,0,70,0,1071,575,213
d5fa21c0,1729117,91.05992106207391,1833,0,684,1,269,0,1650,5926,253
d62d4366,1769687,92.71789119461582,1539,0,163,0,81,0,1277,1647,261
d641a64d,1797520,102.96482412060301,1217,0,41,0,134,1,1044,651,202
d66ea1c0,1699845,150.89878048780488,1536,0,89,0,14,1,1240,1050,238
d6892916,1839323,123.80006765899864,2711,0,80,0,165,0,2362,1154,415
d68f5377,1688109,71.00857142857143,2100,0,67,0,632,1,2226,1056,255
d6b3f0ee,1799196,148.69948798739662,2073,0,137,0,329,0,1958,1540,272
d6c49842,1382638,85.40196613872202,1616,0,77,0,137,1,1465,923,235
d6c720ce,1806282,88.95542279411765,1788,0,89,0,299,0,1666,1133,243
d6e700e9,1760372,50.94980601357905,2214,0,1865,0,43,2,1905,15411,348
d74d2c51,1383529,113.16385302879841,1633,0,67,0,314,0,1577,906,248
d7705d79,1776536,109.79829059829059,3028,0,102,0,376,4,2844,1551,425
d7871a2e,1830507,81.08083140877598,5003,0,1636,0,1152,3,5247,14559,630
d791d36f,1803780,102.53068794964028,6129,0,64,0,2702,1,7156,3507,408
d7c03932,1623495,92.63044959128065,2538,0,64,0,332,2,2333,1082,381
d7c8a819,1716907,88.06788511749347,2218,0,200,0,646,0,2230,2234,308
d7c8ee51,1770527,77.12393162393163,5300,0,556,0,695,1,4648,5919,765
d7d0eca0,1814349,72.07214765100672,2301,0,232,1,444,2,2359,2482,307
d7f0b1aa,1575627,88.41827576828936,3304,0,77,0,295,1,3071,1251,450
d7f21d96,1818206,119.18702483527623,1666,0,85,0,219,3,1522,1081,241
d80ce807,1688694,80.81255714721122,2557,0,168,0,546,10,2657,2015,336
d84f0c52,1549995,151.3771056661562,1983,0,69,0,560,0,2083,1028,230
d850861d,1616082,92.67382283961753,2935,0,2097,3,504,4,3766,17930,362
d8612276,1476219,102.2150067294751,2710,0,43,0,218,1,2385,901,423
d86ac6c7,1792040,103.2398662766402,2207,0,56,0,130,0,1888,897,350
d87acfcd,1773471,109.89346696362287,4572,0,100,0,716,0,4586,1840,576
d8871360,998119,133.7964824120603,2619,0,28,0,139,0,2211,771,416
d888ebb7,1575497,117.57572861920688,1815,0,38,0,240,0,1630,729,292
d8a426e4,1783358,90.17538984097575,5056,0,445,0,965,11,5142,4898,626
d8ad15e6,1655487,131.33959537572255,1939,0,64,0,73,0,1618,906,314
d8d596a3,1770498,123.01789154968345,3010,0,79,1,542,1,3254,1276,394
d8d897c8,1570743,101.41875626880642,3165,0,339,0,482,2,2901,3498,471
d8e49913,1797117,104.83871722846442,3188,0,282,0,802,0,3212,3034,435
d8e53b5b,1726170,138.34262948207171,1850,0,125,0,33,0,1336,1547,299
d8edf05d,1854653,99.05115219042796,2848,0,653,0,447,1,2642,5883,415
d931029a,1964926,109.2938829787234,3302,0,96,0,362,0,2968,1489,538
d93bd869,1759933,95.34264150943396,3650,0,78,0,247,0,3101,1420,642
d9474286,1613723,72.82622687047466,1894,0,229,0,363,0,1803,2286,258
d96b5156,1827306,86.36097184728114,2023,0,181,0,389,0,1861,1999,311
d9a4b7a5,1777104,106.5611675959331,2319,0,155,0,575,0,2296,1838,293
d9e2c66b,1782181,90.96698442222738,3493,0,351,0,449,8,3233,3612,532
d9e9abae,1869656,95.22685571309424,3804,0,618,0,351,23,4078,6055,422
d9fa0e75,1741432,95.51977240398293,3137,0,123,0,252,3,2819,1659,469
d9fec26b,1796813,92.44611059044048,1772,0,126,0,234,2,1532,1526,242
da5a554e,1789402,101.5251798561151,1594,0,38,0,314,0,1527,698,216
da6a74e8,1776783,74.69498418436511,1986,0,59,0,168,0,1676,950,334
da70f502,1790142,96.19494663472011,3600,0,251,0,737,3,3556,2933,488
dac7fdac,1688624,95.55015353121802,1593,0,76,0,285,0,1527,973,220
dad2b05b,1770779,103.6260907504363,1804,0,55,0,433,0,1708,969,239
db1e3631,1760996,122.55837870538414,1422,0,45,0,186,0,1309,659,223
db1f9df0,1742352,96.92806679511882,4780,0,68,0,1379,1,5673,1817,545
db50d9e3,1771484,98.70154125113328,3776,0,1174,0,565,0,3493,10240,564
db6c2876,1762672,111.92094455852155,3397,0,103,0,393,3,3069,1590,522
dbecb2a3,1767089,109.24792243767313,2901,0,636,0,794,1,3136,6052,295
dbee2b4e,1687699,106.43611111111112,2655,0,48,0,177,0,2238,978,439
dbf94a12,1760326,128.36744759556103,1404,0,63,0,155,0,1260,803,228
dbf9a096,1765489,103.69279722302575,5730,0,145,0,1036,3,5422,2667,793
dc0d7869,1613343,114.78292806484296,3090,0,289,0,569,0,2861,3121,443
dc57d9b0,1776237,89.5923273657289,1653,0,105,0,197,0,1464,1226,266
dc844db4,1732379,98.84387180597662,3514,0,629,0,473,2,3207,5830,511
dcad9665,1774038,95.71566190180236,2726,0,120,0,372,0,2363,1695,448
dcb5cf49,1731580,123.26253437698328,4029,0,87,0,611,0,3716,1634,642
dccf967f,1720998,93.56903225806451,2219,0,52,0,54,0,1839,850,381
dd219a5a,1782187,64.80161616161617,1827,0,111,0,534,3,1948,1352,214
dd22a7ca,1757699,139.9561989606533,1239,0,56,0,52,0,1054,694,212
dd3bce46,1693876,64.5589836660617,3334,0,649,0,976,0,4232,6235,335
dd75c2cc,1794894,76.82493125572869,3485,0,3998,0,154,0,2992,32654,533
dd88f370,1797700,115.47648902821317,1520,0,906,1,123,2,1462,7658,244
dd8a5352,1804822,83.47869547657513,5199,0,4406,0,299,0,4392,36408,890
ddd1ed83,1720431,65.98706673564408,1666,0,167,0,100,0,1456,1646,236
dde9f6b7,1789042,112.92073011734028,2983,0,149,0,703,0,3167,1967,356
ddec0a5b,1764246,126.75679875679876,2215,0,40,0,319,0,2043,811,325
ddf1b15f,1791389,84.31139307427968,3233,0,64,0,486,0,2937,1330,479
ddf35b9a,1790508,122.50751879699249,3913,0,126,0,749,0,3866,1988,549
ddfffe1f,1807944,135.85362387494078,3726,0,142,0,351,3,3337,1970,607
de30215b,1715357,66.93404255319149,2260,0,368,0,189,3,1993,3429,337
de913853,1769308,69.15284075753534,3070,0,94,0,584,1,2994,1523,386
de9d6b34,1732220,127.38292615975844,2694,0,321,2,624,2,2704,3318,362
deaac2a1,1658141,124.0,1351,0,510,2,64,1,1225,4381,235
debf5b3b,1795524,143.60788757932912,1876,0,140,0,187,3,1702,1513,267
dee20b45,1668034,96.37232219365896,1915,0,89,1,325,4,2176,1189,250
df3055b0,1758445,96.393470790378,2585,0,118,0,194,13,2344,1606,381
df4a52ad,1800420,73.79353580384509,3083,0,180,0,326,0,2793,2056,474
df5bfb67,1876848,80.70567837017772,1965,0,185,0,155,2,1783,1874,284
df6f843d,1643054,68.7008339124392,2407,0,99,0,372,0,2229,1342,360
df74824f,1832587,60.79575163398693,3218,0,80,3,370,1,3184,1397,485
df949cee,1358715,96.12025082995204,2116,0,328,0,262,5,1999,3094,300
dfbc5b5e,1782222,73.682292354417,6008,0,190,0,1375,0,5725,3178,777
dfcb3181,1748391,87.99087003222341,1398,0,176,0,288,0,1351,1743,206
dfcdeed7,1797654,122.2471632955106,1542,0,194,0,291,0,1470,2002,212
e01ec054,1793308,83.38704453441295,4290,0,175,0,473,2,3918,2282,600
e0324663,1182651,166.98017083587553,2768,0,153,2,355,0,4670,2347,457
e041a590,1762310,116.77685441674362,2822,0,205,0,222,0,2386,2302,474
e0a304a1,1098160,127.44592264104459,3583,0,295,0,180,1,3063,3074,578
e0ab02ae,1608265,90.82579650565262,1655,0,102,0,189,0,1440,1220,262
e0bb8634,1818724,89.36034829202947,2702,0,122,0,162,0,2295,1545,419
e10e1197,1758467,123.13373860182371,4266,0,268,0,401,0,3759,3052,649
e12a6ae7,1767148,80.24598478444632,1018,0,85,4,75,1,1091,980,214
e12b5946,1764164,119.77586206896552,1563,0,161,0,132,0,1363,1620,240
e14058f6,1806905,57.90523766273085,2269,0,914,0,118,2,1913,7810,361
e154a6f9,1754467,109.48424411647387,4256,0,397,0,361,0,3737,4056,694
e1567295,1768076,75.80719900703352,1947,0,65,0,405,0,1850,1022,289
e1a70d39,1753452,112.39608882996355,2533,0,104,0,378,2,2483,1384,330
e1bd350e,1783608,83.99849567506581,2065,0,203,0,391,0,1943,2137,289
e1f972d9,1796768,75.8747020262217,5646,0,144,0,920,2,5486,2515,747
e2124c99,1811970,75.55791583166332,2996,0,694,0,1299,1,3472,6390,281
e23bcdd3,1799288,85.4177561568866,2993,0,155,0,133,8,2753,1971,455
e2618d09,1763615,90.44224564422457,4118,0,367,0,164,0,3520,3698,644
e262beca,1770991,96.24666666666667,4215,0,115,0,470,0,3765,1868,640
e2afc02e,1748641,87.7221954742417,1988,0,52,0,37,0,1649,792,333
e348267d,1752437,70.3871473354232,3054,0,383,0,389,2,2819,3710,443
e3cd380f,1612243,109.02494279176202,4006,0,99,0,263,2,3509,1579,620
e3e0bc01,1762618,152.16946160635482,1853,3,95,0,311,4,1918,1276,276
e3f3f5ee,1723623,113.33441138421733,2629,0,161,0,302,0,2332,1887,397
e406a87e,1797360,114.29184220605133,2413,0,54,3,140,1,2022,1539,256
e419603f,1812053,117.28795215038451,2921,0,78,0,512,0,3113,1366,347
e41e2d33,1778511,86.60477582846003,1610,0,159,0,283,0,1213,1952,211
e42b680c,1690952,119.38083228247163,1333,0,120,0,133,0,1157,1269,213
e4517d6a,1768301,129.45465346534652,1816,0,155,0,554,0,1835,1777,244
e463cf46,1771338,92.55425631431244,3516,0,152,0,606,2,3434,2098,474
e46dbd03,1748969,88.11706852791878,2290,0,501,0,359,2,2171,4573,325
e4721651,1579012,81.88845905867183,1361,0,99,0,90,1,1138,1114,210
e4acea6d,1823919,127.98717350746269,3448,0,88,0,752,0,3312,1592,510
e5246b48,1693061,79.43698211949412,1641,0,539,8,105,0,1445,4775,308
e5339ab7,1811328,101.66584711667412,3649,0,230,1,585,9,4106,2844,456
e561571f,1765239,83.31500308071473,4934,0,292,0,1259,7,5873,3788,424
e562b877,1594137,86.6327467482785,3425,0,150,0,346,0,3010,1961,530
e5640ba4,1783254,63.99686416900479,2636,1,2882,1,539,0,2599,23835,418
e56c61cf,1791274,94.99443929564411,4062,0,181,0,73,0,3188,2395,744
e593ac4f,1124778,102.71048343291689,1591,0,136,0,114,0,1353,1440,268
e596b9ad,1779931,93.80046811000585,1468,0,58,0,183,0,1179,936,220
e5b405e6,1746410,85.6756433273489,2193,0,2544,0,275,1,1860,20967,355
e5d223c4,1752321,82.02621461027613,2511,0,97,0,253,0,2264,1276,394
e5f12cf8,1724077,126.19135802469135,1955,0,127,0,186,0,1714,1443,305
e5f9bc63,1890110,120.99776411403019,1402,0,68,0,319,0,1329,936,200
e606399f,1672731,81.80422535211268,3074,0,80,0,396,0,2802,1331,448
e6298062,1777865,83.0486493406734,3081,0,3957,0,763,10,3380,32606,332
e63504fc,1685108,102.80158380994281,1861,0,318,0,94,0,1559,3008,271
e640a6b9,1843600,85.33993902439025,1710,0,70,0,187,1,1582,954,241
e6702053,1723062,97.26739261947974,1432,0,69,1,151,0,1306,892,236
e6a6e1af,1677914,117.13857677902622,2923,0,134,0,413,1,3055,1949,369
e6cce993,1732794,74.09778142974528,2052,0,75,2,303,2,1957,1062,312
e6e75b5a,1784414,104.03488036898241,2732,0,133,1,600,3,3176,1905,369
