time_worked,avg_action_time,Input,Move From To,Nonproduction,Paste,Remove/Cut,Replace,count_letters,count_special_chars,final_word_count,cluster
1809071,82.79347340187752,1540,0,422,0,265,10,1521,3806,223,0
1726175,46.77076205287714,2091,0,319,0,805,0,2472,2976,203,0
472066,112.58034682080925,1623,0,29,0,78,0,1380,553,250,0
1750222,95.01224783861672,1237,0,40,0,111,0,1079,589,200,0
1775159,76.66073326248672,2429,0,31,0,1304,0,2990,991,201,2
1768457,83.98722044728434,1401,0,87,0,77,0,1185,989,234,0
1777797,113.38305293393516,4260,0,228,0,385,1,3859,2850,688,2
1760354,63.119353654058024,4462,0,81,0,902,1,4682,1779,507,2
1429365,126.42813559322033,2285,0,394,0,265,6,2250,3728,325,0
1312622,74.19699499165276,2105,0,34,0,256,1,1930,709,315,0
1814540,73.8526716371544,9091,0,414,0,3370,1,10267,5753,961,2
1785588,153.77858559153998,1487,0,2,0,24,0,1196,331,247,0
1547614,90.61283018867924,2291,0,80,0,279,0,2098,1112,335,0
1588446,110.92299309843807,2172,0,157,0,424,0,2059,1793,326,0
1631379,100.11835559046871,2712,0,460,0,647,0,2689,4350,357,0
1684904,81.41187270501835,3125,0,57,0,86,0,2583,1084,526,0
1775885,88.67650214592274,1478,0,201,0,185,0,1333,1938,239,0
1793993,108.90055865921788,1403,0,254,0,131,2,1243,2354,218,0
1184309,86.26930539386883,2232,0,158,0,179,8,1970,1797,346,0
1454351,152.41166155195089,2059,0,78,0,143,1,1745,1091,361,0
1722728,122.68260131036156,3455,0,191,0,465,10,3291,2334,496,1
1773268,124.0265742345465,2433,0,66,0,963,0,2895,1029,237,0
1827590,68.56651814131126,2730,0,166,0,246,0,2396,1908,430,0
1782288,124.87458962573868,2783,0,144,0,119,0,2292,1762,480,0
1916018,140.44297207761477,1928,0,84,0,101,0,1651,1050,293,0
1831845,116.77582991421112,2118,0,154,0,409,0,1947,1812,311,0
1624275,90.33228001944579,3649,0,56,0,409,0,3285,1221,571,2
1717787,166.5458773784355,2193,0,52,0,119,1,1904,838,319,0
1867111,134.14289838337183,2781,0,175,2,486,20,3383,2359,329,1
1798635,91.00346770697875,1680,0,262,0,365,0,1667,2474,223,0
1203684,101.49148694665153,1681,0,37,0,44,0,1378,643,262,0
1734348,83.21412964311726,1264,0,39,0,70,0,1071,575,213,0
1729117,91.05992106207391,1833,0,684,1,269,0,1650,5926,253,0
1769687,92.71789119461582,1539,0,163,0,81,0,1277,1647,261,0
1797520,102.96482412060301,1217,0,41,0,134,1,1044,651,202,0
1699845,150.89878048780488,1536,0,89,0,14,1,1240,1050,238,0
1839323,123.80006765899864,2711,0,80,0,165,0,2362,1154,415,0
1688109,71.00857142857143,2100,0,67,0,632,1,2226,1056,255,0
1799196,148.69948798739662,2073,0,137,0,329,0,1958,1540,272,0
1382638,85.40196613872202,1616,0,77,0,137,1,1465,923,235,0
1806282,88.95542279411765,1788,0,89,0,299,0,1666,1133,243,0
1760372,50.94980601357905,2214,0,1865,0,43,2,1905,15411,348,5
1383529,113.16385302879841,1633,0,67,0,314,0,1577,906,248,0
1776536,109.79829059829059,3028,0,102,0,376,4,2844,1551,425,0
1830507,81.08083140877598,5003,0,1636,0,1152,3,5247,14559,630,2
1803780,102.53068794964028,6129,0,64,0,2702,1,7156,3507,408,2
1623495,92.63044959128065,2538,0,64,0,332,2,2333,1082,381,0
1716907,88.06788511749347,2218,0,200,0,646,0,2230,2234,308,0
1770527,77.12393162393163,5300,0,556,0,695,1,4648,5919,765,2
1814349,72.07214765100672,2301,0,232,1,444,2,2359,2482,307,0
1575627,88.41827576828936,3304,0,77,0,295,1,3071,1251,450,0
1818206,119.18702483527623,1666,0,85,0,219,3,1522,1081,241,0
1688694,80.81255714721122,2557,0,168,0,546,10,2657,2015,336,0
1549995,151.3771056661562,1983,0,69,0,560,0,2083,1028,230,0
1616082,92.67382283961753,2935,0,2097,3,504,4,3766,17930,362,5
1476219,102.2150067294751,2710,0,43,0,218,1,2385,901,423,0
1792040,103.2398662766402,2207,0,56,0,130,0,1888,897,350,0
1773471,109.89346696362287,4572,0,100,0,716,0,4586,1840,576,2
998119,133.7964824120603,2619,0,28,0,139,0,2211,771,416,0
1575497,117.57572861920688,1815,0,38,0,240,0,1630,729,292,0
1783358,90.17538984097575,5056,0,445,0,965,11,5142,4898,626,1
1655487,131.33959537572255,1939,0,64,0,73,0,1618,906,314,0
1770498,123.01789154968345,3010,0,79,1,542,1,3254,1276,394,0
1570743,101.41875626880642,3165,0,339,0,482,2,2901,3498,471,0
1797117,104.83871722846442,3188,0,282,0,802,0,3212,3034,435,2
1726170,138.34262948207171,1850,0,125,0,33,0,1336,1547,299,0
1854653,99.05115219042796,2848,0,653,0,447,1,2642,5883,415,0
1964926,109.2938829787234,3302,0,96,0,362,0,2968,1489,538,0
1759933,95.34264150943396,3650,0,78,0,247,0,3101,1420,642,2
1613723,72.82622687047466,1894,0,229,0,363,0,1803,2286,258,0
1827306,86.36097184728114,2023,0,181,0,389,0,1861,1999,311,0
1777104,106.5611675959331,2319,0,155,0,575,0,2296,1838,293,0
1782181,90.96698442222738,3493,0,351,0,449,8,3233,3612,532,1
1869656,95.22685571309424,3804,0,618,0,351,23,4078,6055,422,1
1741432,95.51977240398293,3137,0,123,0,252,3,2819,1659,469,0
1796813,92.44611059044048,1772,0,126,0,234,2,1532,1526,242,0
1789402,101.5251798561151,1594,0,38,0,314,0,1527,698,216,0
1776783,74.69498418436511,1986,0,59,0,168,0,1676,950,334,0
1790142,96.19494663472011,3600,0,251,0,737,3,3556,2933,488,2
1688624,95.55015353121802,1593,0,76,0,285,0,1527,973,220,0
1770779,103.6260907504363,1804,0,55,0,433,0,1708,969,239,0
1760996,122.55837870538414,1422,0,45,0,186,0,1309,659,223,0
1742352,96.92806679511882,4780,0,68,0,1379,1,5673,1817,545,2
1771484,98.70154125113328,3776,0,1174,0,565,0,3493,10240,564,2
1762672,111.92094455852155,3397,0,103,0,393,3,3069,1590,522,0
1767089,109.24792243767313,2901,0,636,0,794,1,3136,6052,295,2
1687699,106.43611111111112,2655,0,48,0,177,0,2238,978,439,0
1760326,128.36744759556103,1404,0,63,0,155,0,1260,803,228,0
1765489,103.69279722302575,5730,0,145,0,1036,3,5422,2667,793,2
1613343,114.78292806484296,3090,0,289,0,569,0,2861,3121,443,0
1776237,89.5923273657289,1653,0,105,0,197,0,1464,1226,266,0
1732379,98.84387180597662,3514,0,629,0,473,2,3207,5830,511,2
1774038,95.71566190180236,2726,0,120,0,372,0,2363,1695,448,0
1731580,123.26253437698328,4029,0,87,0,611,0,3716,1634,642,2
1720998,93.56903225806451,2219,0,52,0,54,0,1839,850,381,0
1782187,64.80161616161617,1827,0,111,0,534,3,1948,1352,214,0
1757699,139.9561989606533,1239,0,56,0,52,0,1054,694,212,0
1693876,64.5589836660617,3334,0,649,0,976,0,4232,6235,335,2
1794894,76.82493125572869,3485,0,3998,0,154,0,2992,32654,533,5
1797700,115.47648902821317,1520,0,906,1,123,2,1462,7658,244,0
1804822,83.47869547657513,5199,0,4406,0,299,0,4392,36408,890,5
1720431,65.98706673564408,1666,0,167,0,100,0,1456,1646,236,0
1789042,112.92073011734028,2983,0,149,0,703,0,3167,1967,356,0
1764246,126.75679875679876,2215,0,40,0,319,0,2043,811,325,0
1791389,84.31139307427968,3233,0,64,0,486,0,2937,1330,479,0
1790508,122.50751879699249,3913,0,126,0,749,0,3866,1988,549,2
1807944,135.85362387494078,3726,0,142,0,351,3,3337,1970,607,0
1715357,66.93404255319149,2260,0,368,0,189,3,1993,3429,337,0
1769308,69.15284075753534,3070,0,94,0,584,1,2994,1523,386,2
1732220,127.38292615975844,2694,0,321,2,624,2,2704,3318,362,0
1658141,124.0,1351,0,510,2,64,1,1225,4381,235,0
1795524,143.60788757932912,1876,0,140,0,187,3,1702,1513,267,0
1668034,96.37232219365896,1915,0,89,1,325,4,2176,1189,250,0
1758445,96.393470790378,2585,0,118,0,194,13,2344,1606,381,1
1800420,73.79353580384509,3083,0,180,0,326,0,2793,2056,474,0
1876848,80.70567837017772,1965,0,185,0,155,2,1783,1874,284,0
1643054,68.7008339124392,2407,0,99,0,372,0,2229,1342,360,0
1832587,60.79575163398693,3218,0,80,3,370,1,3184,1397,485,0
1358715,96.12025082995204,2116,0,328,0,262,5,1999,3094,300,0
1782222,73.682292354417,6008,0,190,0,1375,0,5725,3178,777,2
1748391,87.99087003222341,1398,0,176,0,288,0,1351,1743,206,0
1797654,122.2471632955106,1542,0,194,0,291,0,1470,2002,212,0
1793308,83.38704453441295,4290,0,175,0,473,2,3918,2282,600,2
1182651,166.98017083587553,2768,0,153,2,355,0,4670,2347,457,0
1762310,116.77685441674362,2822,0,205,0,222,0,2386,2302,474,0
1098160,127.44592264104459,3583,0,295,0,180,1,3063,3074,578,0
1608265,90.82579650565262,1655,0,102,0,189,0,1440,1220,262,0
1818724,89.36034829202947,2702,0,122,0,162,0,2295,1545,419,0
1758467,123.13373860182371,4266,0,268,0,401,0,3759,3052,649,2
1767148,80.24598478444632,1018,0,85,4,75,1,1091,980,214,0
1764164,119.77586206896552,1563,0,161,0,132,0,1363,1620,240,0
1806905,57.90523766273085,2269,0,914,0,118,2,1913,7810,361,0
1754467,109.48424411647387,4256,0,397,0,361,0,3737,4056,694,2
1768076,75.80719900703352,1947,0,65,0,405,0,1850,1022,289,0
1753452,112.39608882996355,2533,0,104,0,378,2,2483,1384,330,0
1783608,83.99849567506581,2065,0,203,0,391,0,1943,2137,289,0
1796768,75.8747020262217,5646,0,144,0,920,2,5486,2515,747,2
1811970,75.55791583166332,2996,0,694,0,1299,1,3472,6390,281,2
1799288,85.4177561568866,2993,0,155,0,133,8,2753,1971,455,0
1763615,90.44224564422457,4118,0,367,0,164,0,3520,3698,644,2
1770991,96.24666666666667,4215,0,115,0,470,0,3765,1868,640,2
1748641,87.7221954742417,1988,0,52,0,37,0,1649,792,333,0
1752437,70.3871473354232,3054,0,383,0,389,2,2819,3710,443,0
1612243,109.02494279176202,4006,0,99,0,263,2,3509,1579,620,0
1762618,152.16946160635482,1853,3,95,0,311,4,1918,1276,276,3
1723623,113.33441138421733,2629,0,161,0,302,0,2332,1887,397,0
1797360,114.29184220605133,2413,0,54,3,140,1,2022,1539,256,0
1812053,117.28795215038451,2921,0,78,0,512,0,3113,1366,347,0
1778511,86.60477582846003,1610,0,159,0,283,0,1213,1952,211,0
1690952,119.38083228247163,1333,0,120,0,133,0,1157,1269,213,0
1768301,129.45465346534652,1816,0,155,0,554,0,1835,1777,244,0
1771338,92.55425631431244,3516,0,152,0,606,2,3434,2098,474,2
1748969,88.11706852791878,2290,0,501,0,359,2,2171,4573,325,0
1579012,81.88845905867183,1361,0,99,0,90,1,1138,1114,210,0
1823919,127.98717350746269,3448,0,88,0,752,0,3312,1592,510,2
1693061,79.43698211949412,1641,0,539,8,105,0,1445,4775,308,0
1811328,101.66584711667412,3649,0,230,1,585,9,4106,2844,456,1
1765239,83.31500308071473,4934,0,292,0,1259,7,5873,3788,424,2
1594137,86.6327467482785,3425,0,150,0,346,0,3010,1961,530,2
1783254,63.99686416900479,2636,1,2882,1,539,0,2599,23835,418,5
1791274,94.99443929564411,4062,0,181,0,73,0,3188,2395,744,2
1124778,102.71048343291689,1591,0,136,0,114,0,1353,1440,268,0
1779931,93.80046811000585,1468,0,58,0,183,0,1179,936,220,0
1746410,85.6756433273489,2193,0,2544,0,275,1,1860,20967,355,5
1752321,82.02621461027613,2511,0,97,0,253,0,2264,1276,394,0
1724077,126.19135802469135,1955,0,127,0,186,0,1714,1443,305,0
1890110,120.99776411403019,1402,0,68,0,319,0,1329,936,200,0
1672731,81.80422535211268,3074,0,80,0,396,0,2802,1331,448,0
1777865,83.0486493406734,3081,0,3957,0,763,10,3380,32606,332,5
1685108,102.80158380994281,1861,0,318,0,94,0,1559,3008,271,0
1843600,85.33993902439025,1710,0,70,0,187,1,1582,954,241,0
1723062,97.26739261947974,1432,0,69,1,151,0,1306,892,236,0
1677914,117.13857677902622,2923,0,134,0,413,1,3055,1949,369,0
1732794,74.09778142974528,2052,0,75,2,303,2,1957,1062,312,0
1784414,104.03488036898241,2732,0,133,1,600,3,3176,1905,369,0
1774188,78.40663507109005,1667,0,169,0,274,0,1500,1793,232,0
1792643,81.19968847352025,2658,0,119,0,432,1,2563,1550,374,0
1361888,99.29249547920433,3421,0,888,0,115,0,2860,7789,518,2
1664879,173.40477577169483,1579,0,36,1,101,0,1527,680,266,0
1815216,90.90375825292027,3355,0,199,0,384,0,2991,2340,538,0
1798633,102.7310180456248,2565,0,131,0,238,3,2186,1691,413,0
1769090,98.05541718555418,1353,0,61,0,192,0,1221,812,207,0
1690827,163.80691642651297,1830,0,96,0,156,0,1543,1213,330,0
1820810,90.27621621621621,1522,0,124,0,204,0,1410,1382,217,0
1736812,97.49090060662623,3517,0,62,2,704,1,9294,2452,421,2
1789640,76.02240651825986,5706,0,256,1,897,13,5665,3556,749,1
1809434,62.2297794117647,3584,0,50,0,174,0,3080,1078,538,2
1794141,122.65168007572173,1792,0,68,0,253,0,1624,965,281,0
1723638,45.20618556701031,3629,0,155,0,483,1,3410,1995,534,2
1713316,93.08666291502533,1545,0,101,0,131,0,1292,1192,265,0
1744904,99.48997384481255,1020,0,112,0,15,0,802,1129,204,0
1745609,81.94980694980696,2918,0,122,1,585,0,2749,1732,434,0
956336,102.4918414918415,2730,0,318,0,384,0,2492,3166,405,0
1684318,84.23629203271736,2307,0,634,0,360,0,2035,5704,327,0
1706574,120.47587615904447,5732,0,228,0,388,15,5831,3244,728,1
1758286,74.00125313283208,2027,0,102,0,265,0,1789,1319,313,0
1647306,101.09584828293183,1776,0,42,0,133,0,1535,710,276,0
1838568,96.49923273657289,1647,0,77,0,231,0,1552,992,247,0
1749810,87.91851635514018,2734,0,163,0,527,0,2578,1987,378,0
1771974,79.42613803230543,2053,0,623,0,729,0,2007,5759,254,0
2381163,68.55672385168788,1444,0,157,0,206,0,1272,1634,201,0
1765486,75.45818301082322,4412,0,634,0,1034,18,4926,6498,419,1
1720027,65.92876796086824,2695,0,35,0,541,0,2482,1034,388,0
1839232,70.46138347884487,6027,0,618,0,800,0,5727,6245,823,2
1783150,82.89163154726069,2451,0,134,0,735,2,2569,1721,301,0
1716300,74.16432246998285,2303,0,141,0,469,2,2266,1694,320,0
1777010,103.09732454439705,2107,0,280,0,190,2,1845,2755,357,0
1441770,73.68380320619127,1582,0,49,0,178,0,1366,786,239,0
1632100,131.20833333333334,2516,0,53,0,479,0,2393,1026,365,0
2083868,99.83779562695226,3666,0,225,0,585,6,4146,2869,393,1
1831148,115.58860414394765,3303,0,214,0,149,2,2838,2363,526,0
1798037,87.76556093924711,2091,0,293,0,290,9,1841,3018,232,0
1719880,121.62622222222222,1954,0,82,0,210,4,1797,1091,282,0
1788901,89.25240174672489,1783,0,301,0,206,0,1547,2850,285,0
1804101,94.92754145638068,2012,0,108,0,653,1,2151,1387,257,0
1755830,129.5872832369942,1430,0,59,0,240,1,1564,899,249,0
1675736,138.82598996095928,3332,0,161,0,93,0,2754,1959,564,0
1774243,111.87979494431677,4241,0,162,1,1250,3,5126,2545,466,2
1689797,91.73888764797856,4217,0,116,0,144,0,3419,1870,723,2
1746916,94.12877030162413,1561,0,51,0,112,0,1333,748,238,0
1781107,112.9784120014636,2214,0,82,0,430,7,2292,1159,267,0
1854514,127.21854304635761,3045,0,74,0,354,0,2686,1305,474,0
1756764,92.24258507649078,2387,0,137,0,679,0,2499,1663,301,0
1789063,63.90398940572753,4040,0,195,3,1794,9,5706,2777,303,2
1779289,90.08454647256438,1330,0,294,0,162,0,1162,2682,204,0
1521230,164.85696594427245,1377,0,154,0,84,0,1178,1515,212,0
1751317,149.99886941775014,3168,0,87,0,282,1,2754,1485,480,0
1752242,116.75790754257908,3578,0,109,0,422,1,3237,1681,552,0
1785343,136.25729755178907,3815,0,116,0,313,4,3355,1818,593,0
2073594,109.79584942084942,1671,0,139,0,262,0,1529,1516,246,0
1814486,84.13762201952312,5202,0,606,0,441,0,4489,6002,829,2
1744040,127.66920014477017,2002,0,69,0,692,0,2191,1055,225,0
1654130,110.65150176678445,1930,0,76,1,257,0,1925,1086,298,0
1738357,95.52617342879873,5428,0,188,0,663,6,4859,2916,860,2
1728795,101.15094792416606,3962,0,97,0,107,1,3205,1649,712,2
1767399,116.10699152542372,2226,4,230,0,366,6,2440,2444,299,3
1796758,79.87164879356568,4662,0,136,0,1169,1,4880,2246,544,2
1857569,126.92645161290322,1843,0,134,0,348,0,1763,1500,250,0
1644440,78.03252923976608,2508,0,56,0,172,0,2193,935,388,0
1742103,66.92346424974824,823,0,34,0,136,0,741,490,126,0
1789595,71.61071526445602,6164,0,413,1,710,10,6072,4776,832,1
1732417,90.33885941644563,1327,0,104,0,77,0,1136,1100,222,0
1778721,78.91699846860644,2850,0,87,0,324,4,2628,1350,408,0
1663806,115.46019629225736,2430,0,68,0,252,1,2661,1265,371,0
1688891,123.01876955161627,1504,0,83,0,331,0,1434,1065,200,0
1772274,160.80468468468467,2118,0,458,0,199,0,1813,4168,350,0
1852475,76.2776361181941,3984,0,984,0,1699,0,4575,8980,423,2
1700688,99.05775470473718,2767,0,132,1,177,5,2519,1640,405,0
1746775,86.25704989154013,2879,0,357,0,452,0,2650,3537,405,0
1744859,70.16055153073148,3691,0,160,0,427,1,3380,2030,521,2
1843847,78.9257708412638,3816,0,3581,0,484,0,3409,29539,569,5
1778860,84.67161125319693,4821,0,806,0,238,0,4097,7410,818,2
1766501,132.36814621409923,1494,0,26,0,12,0,1271,443,204,0
1611084,79.2500696961249,2581,0,339,0,667,0,2639,3321,328,0
1712543,120.99952985425482,3873,0,101,0,275,5,3432,1676,600,0
1740752,116.54752066115702,2488,0,53,0,363,0,2156,1143,378,0
1697186,85.16960954986322,3227,0,163,0,630,1,2052,3554,212,0
1677640,102.09415584415585,3393,0,382,0,534,3,3287,3791,443,0
1797078,134.36843759823955,2752,0,83,0,341,5,2497,1350,396,0
1759687,142.10538439389578,3136,0,91,0,246,0,2728,1382,504,0
1637759,98.63619963920625,1527,0,33,0,103,0,1310,584,247,0
1711679,103.07837687604224,1360,0,314,0,125,0,1187,2810,230,0
1758777,126.23251165889407,2647,0,69,0,286,0,2356,1131,401,0
1751409,61.11230603779382,5694,0,181,0,623,11,5850,2701,692,1
1808147,88.16605014385533,2259,0,69,0,105,0,1954,962,325,0
1763524,81.64904552129222,2849,0,879,0,1039,0,3136,7784,305,2
1730592,88.79630850362558,3855,0,110,0,586,0,3667,1763,590,2
1726996,127.27670074021854,2068,0,618,0,151,0,1795,5368,331,0
398220,63.98983580922596,1190,0,26,0,63,0,999,462,212,0
2561587,69.32276938078986,1531,0,205,0,315,0,1415,2084,213,0
1729856,75.76400830121554,3029,0,103,0,241,0,2587,1507,528,0
1759201,105.44982698961938,2666,0,62,0,161,1,2270,1083,462,0
1662931,121.13720829732065,3454,0,108,0,1066,0,3569,1815,443,2
1420317,108.38848396501457,1223,0,73,0,76,0,1029,854,208,0
1912539,99.50117410265011,2616,0,142,0,223,0,2182,1793,412,0
422012,96.04640980735552,2151,0,52,0,80,1,1820,846,361,0
1795972,156.38054330160205,3700,0,119,1,487,0,4199,1903,514,0
1796964,99.25163022631376,3578,0,849,0,787,0,3552,7605,502,2
1817216,133.62329212752115,1435,0,16,0,86,0,1256,479,230,0
1813854,91.52513495276654,5349,0,143,0,430,6,4858,2336,808,2
1655782,124.99180327868852,4597,0,539,0,474,2,4067,5338,719,2
1535544,91.68489442338928,1642,0,61,1,143,0,1441,853,270,0
1899678,81.1890756302521,1103,0,43,0,44,0,863,628,164,0
1531315,67.05351796407186,2246,0,137,0,289,0,2061,1570,321,0
1736337,125.80680207841284,2032,0,26,0,59,0,1674,625,341,0
1790775,92.6381679389313,1180,0,54,0,76,0,1006,682,201,0
1799088,97.28297293426894,6491,0,143,0,344,5,5654,2498,1080,2
624499,79.26627508565835,1734,0,35,0,274,0,1595,693,260,0
1620531,113.33481481481482,1716,0,128,0,181,0,1519,1402,282,0
1746795,124.15082289363792,3390,0,165,0,516,0,3171,2055,521,0
1648251,76.97664047568486,3820,0,180,2,702,5,3989,2568,523,1
1490786,118.97086991221069,2247,0,74,0,185,0,1825,1199,359,0
1787077,82.66485886848268,5707,0,534,0,1872,0,7048,5883,500,2
1764555,94.57380174291939,3332,0,93,0,245,2,2959,1431,506,0
1164574,83.1797454931071,1704,0,96,1,85,0,1741,1163,268,0
1762987,114.99314677327241,3213,0,142,0,147,0,2591,1905,576,0
1803783,61.01216421692853,1410,0,429,0,133,1,1249,3741,211,0
1510136,112.99475655430712,1193,0,53,0,89,0,1047,659,201,0
2439940,38.93412797992472,1369,0,93,0,131,1,1133,1127,226,0
1614024,64.25219667227519,4326,0,488,0,533,2,3807,4977,635,2
5311131,114.1225867210799,4845,0,107,0,1410,9,5540,2148,466,1
1736404,72.85729005667181,2557,0,128,0,1197,0,3034,1906,211,2
1605291,107.04516423357664,1924,0,98,1,168,1,4262,1619,451,0
1578697,96.49232683533803,1818,0,181,0,412,0,1809,1869,242,0
1727553,107.12988574864703,1431,0,84,1,147,0,1430,1035,215,0
1757491,151.95463510848126,2291,0,103,0,141,0,1939,1317,378,0
1759482,118.64367816091954,1557,0,124,0,59,0,1139,1469,232,0
1780543,88.35753951302863,3998,0,93,0,589,2,3729,1625,583,2
1686678,59.03376465830974,2274,0,2335,1,329,7,2221,19335,297,5
1769678,95.13301839880657,3547,0,115,0,360,0,3164,1732,529,0
1677779,80.70746956235604,2782,0,42,0,215,0,2429,904,445,0
1699495,82.61991657977059,1567,0,119,0,232,0,1442,1309,209,0
1688285,77.24108975555141,3781,0,922,0,656,0,3617,8196,528,2
1703646,101.23869900771776,1650,0,118,0,44,2,1367,1291,291,0
1773783,95.71184022824536,6041,0,211,0,1458,1,6116,3317,762,2
1770414,82.92122107336287,1790,0,33,0,208,0,1598,664,275,0
1793465,134.86954789882495,4079,0,169,0,772,1,4266,2427,514,2
1788308,126.05325443786982,1804,0,15,0,209,0,1593,540,265,0
1360543,85.70311149524633,1888,0,257,1,168,0,2647,2786,207,0
1729636,109.24173480270174,2499,0,134,4,175,1,2268,1634,406,0
1773018,69.91651673263765,2322,0,358,0,99,0,1941,3344,405,0
1610510,87.77077940753523,2839,0,87,1,549,1,3036,1621,409,0
1801213,122.01126213592234,2274,0,76,0,225,0,2059,1048,318,0
1800686,80.20587149187593,3481,0,579,1,1355,0,4118,5684,367,2
1744272,93.77956521739131,1528,0,602,0,170,0,1339,5175,233,0
1762576,88.76760900814567,1726,0,104,0,257,0,1611,1204,250,0
1778657,88.36245110821382,1322,0,165,0,47,0,1086,1603,231,0
1796822,84.50713266761768,2669,0,73,0,62,0,2177,1138,477,0
1798443,108.75667189952904,1861,0,35,0,652,0,2155,638,237,0
1752326,125.10497470489038,2149,0,98,0,125,0,1787,1271,356,0
1797386,153.17240031274434,2347,1,127,0,80,3,2009,1503,328,3
1717525,139.74585635359117,1822,0,71,0,98,0,1530,958,310,0
1790563,79.093305059073,2900,0,99,0,296,6,2631,1475,429,0
1763244,84.39591700133869,2572,0,80,0,330,6,2525,1267,371,0
1760683,97.01506310218483,6088,0,411,0,870,0,5742,4515,843,2
1810079,83.70024449877751,1422,0,402,0,221,0,1241,3618,214,0
1787525,91.81322505800465,1427,0,93,0,203,1,1351,1067,204,0
1854856,54.43534397792234,8622,0,286,0,1238,0,8407,4270,1161,2
1754104,67.00028715003589,5263,0,137,0,1563,2,6713,2814,348,2
1796613,149.60536980749745,1837,0,19,0,118,0,1525,582,318,0
1562930,89.96086694762191,1319,0,232,2,107,1,1156,2181,228,0
1773020,74.39051918735892,2785,0,275,0,482,2,2599,2900,360,0
1846861,116.49229789942711,6810,0,284,0,761,0,5985,3858,1052,2
1845737,129.30149456521738,5989,0,246,2,1107,16,7881,3731,501,1
1792846,82.17139272271017,3059,0,201,0,725,0,2960,2434,414,0
1847599,109.65442561205273,1620,0,299,0,205,0,1447,2770,229,0
1259974,87.80407185628742,3810,0,114,0,251,0,3189,1784,658,0
1219873,165.65847953216374,1486,0,73,0,151,0,1348,876,228,0
1784488,85.42419302249755,2364,0,81,0,615,7,2600,1347,266,0
1761814,101.4012462747223,2966,0,68,1,656,0,2994,1174,355,0
1713497,93.40166046378471,2725,0,376,0,392,0,2489,3636,418,0
1402372,118.58379373848987,1819,0,181,0,172,0,1611,1828,291,0
1749009,75.1071012805588,1543,0,40,0,135,0,1304,694,222,0
1791018,72.30195927775644,4158,0,916,1,93,38,4019,8379,571,1
1706509,94.42897918065816,3667,0,1959,0,330,0,3333,16354,513,5
1715177,93.71290824261276,2199,0,76,0,940,0,2417,1330,235,0
1779876,100.63074604370762,3274,0,182,1,522,2,3505,2354,475,2
1727286,101.63558631921823,2139,0,178,0,139,0,1815,1887,344,0
1788753,106.43565348022032,1639,0,163,0,195,0,1445,1693,256,0
1796545,105.8891031822565,1610,0,208,0,253,3,1498,2070,224,0
1699374,73.89852625115137,4717,0,409,0,1387,1,4993,4395,527,2
1781236,60.39385037211124,4332,0,292,0,479,3,3904,3288,644,2
1764735,86.60359281437125,5544,0,522,1,1446,2,6217,5930,718,2
1764146,90.53358055212196,2130,0,65,0,232,0,1891,991,329,0
1746533,77.88380281690141,1981,0,55,0,235,1,1826,843,283,0
1635292,85.5920666013712,1603,0,162,0,277,0,1538,1719,218,0
773098,87.35782608695652,2043,0,39,0,218,0,1837,736,317,0
1407048,67.4981149858624,1791,0,153,0,178,0,1546,1647,311,0
1686428,133.82921646746348,2660,0,70,0,1035,0,2980,1275,300,0
1651611,59.179507235041065,2216,0,170,0,171,0,1968,1815,361,0
1773132,114.24417648670868,3147,0,293,0,209,0,2654,3046,523,0
1779729,103.16982214572576,1543,0,120,0,78,2,1284,1309,228,0
1722946,100.77261698440208,2636,0,54,1,194,0,2275,989,410,0
2058193,74.4752729608221,3351,2,786,0,531,1,3223,7220,480,3
1760014,112.82336343115124,1354,0,329,0,89,0,1168,2907,214,0
1759705,95.68940754039497,2807,0,67,0,468,0,2662,1149,413,0
1703190,115.75906593406593,2773,0,120,0,741,6,2917,1689,329,0
1760021,76.43824701195219,2296,0,98,0,366,1,2199,1316,329,0
1658453,63.867066466766616,1828,0,70,0,103,0,1541,950,314,0
1769182,105.43785608778224,3588,0,189,0,960,2,4394,2672,461,2
1777442,82.26612903225806,2395,0,148,0,60,1,1922,1723,438,0
